fecha;Producto;Categoria;nit;nombre;apellido paterno;apellido materno;pago;numero_tarjeta;costo;cantidad;precio
08/12/2021 16:05;Namkeen - Bhujia Sev (Haldirams );Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041593861909;1.91;5;2.39
08/12/2021 18:13;Tasty Twist Sizzling Tandoori Multi-Use Seasoning (Kohinoor);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108757984641340;9.86;1;11.29
08/12/2021 19:45;Strong Garlic Instant Noodles (A&M);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283718807969;9.35;1;10.89
09/12/2021 03:41;Masala Oats - Pongal Surprise (Saffola);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108754873392400;4.58;2;4.99
09/12/2021 05:32;Moong Dal (Tasties);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5048374573614790;4;1;4.89
09/12/2021 05:35;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;mastercard;5048371407065900;14.04;2;14.89
09/12/2021 06:26;Radish - Organically Grown (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;visa;4041594513462630;2.92;2;4.09
09/12/2021 06:50;Lettuce - Romaine (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048375823495450;19.56;1;21.29
09/12/2021 13:21;Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron (Olivia);Beauty & Hygiene;5283745;Luis;Torres;González;americanexpress;374288327871728;0.81;2;1.59
09/12/2021 14:06;Biscuits - Googly (Bisk Farm);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048375358799020;0.98;3;1.59
09/12/2021 20:00;Milk Cake (Britannia);Bakery, Cakes & Dairy;5283745;Luis;Torres;González;mastercard;5048374587560380;18.02;4;19.69
09/12/2021 20:17;Cabbage - Red (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288232089416;16.57;4;18.09
09/12/2021 21:37;Black Mustard/Sasive/Rai - Big (bb Popular);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041595595946730;15.78;3;17.59
09/12/2021 22:44;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;visa;4041599112968;1.98;1;2.49
09/12/2021 23:35;Coconut - (For Kalash with Jatta) (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;visa;4041597481530;6.52;3;7.89
10/12/2021 01:59;Chocos Corn Flakes (Kelloggs);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288736221101;2.02;3;2.59
10/12/2021 03:25;Instant Popcorn - Natural Healthy (4700BC);Gourmet & World Food;5283745;Luis;Torres;González;visa;4041594266465760;19.78;3;21.39
10/12/2021 06:33;Masala Oats - Classic Masala (Saffola);Bakery, Cakes & Dairy;4792351;Laura;Fernández;López;visa;4041594086159;19.23;1;21.19
10/12/2021 07:14;Brinjal - Varikatri (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374283649365368;1.6;2;1.79
10/12/2021 08:12;Glucose - Liquid (Ask Foods);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041598773079870;2.8;3;3.89
10/12/2021 11:02;Gel Pen - Black, Octane (Classmate);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108758099148480;18.98;5;20.99
10/12/2021 13:26;Bath Soap - Fruity Orange Flavour (Harmony);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5108750370832470;5.45;1;6.39
10/12/2021 14:15;Dark Fantasy - Choco Fills Biscuits - Cookies (Sunfeast);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;americanexpress;374283741919740;8.06;2;8.69
10/12/2021 14:56;Tasty Twist Zingy Schezwan Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374288385984793;12.21;3;13.79
10/12/2021 16:49;Tru Apple (Amul);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;americanexpress;374288396742404;5.57;2;6.69
10/12/2021 17:53;Kitkat 2 Fingers (Nestle );Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;americanexpress;374288533538111;13.24;1;14.69
10/12/2021 18:17;Salt/Uppu - Proactive (Aashirvaad);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;visa;4041590114559;17.45;1;18.49
10/12/2021 20:14;Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy (Timios);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374283259373850;1.5;1;1.69
10/12/2021 20:45;NutriChoice Oats Cookies - Orange Almond (Britannia);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288178341375;2.43;1;3.39
10/12/2021 22:16;Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108754750792900;12.25;2;13.89
10/12/2021 22:53;Skin Lightening Oxygen Bleach - Rich Fairness (Olivia);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;americanexpress;374288961520946;5.75;5;6.89
10/12/2021 23:31;Puja Flower Wicks - Puvvu Vathulu Batti (Jaji);Cleaning & Household;5839204;Fernando;Reyes;Rojas;mastercard;5048375879138370;17.59;2;18.79
10/12/2021 23:58;Treat Stars - Creme & White Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041590635686;14.22;2;15.09
11/12/2021 00:26;Spring Onion (Fresho);Cleaning & Household;4649382;Sofía;Delgado;Muños;visa;4041599691521920;8.4;2;9.39
11/12/2021 05:47;Tongue Scraper (Refresh Plus);Beauty & Hygiene;4983721;Ana María;Castillo;Jimenez;visa;4041590806418720;18.98;1;20.99
11/12/2021 06:57;Yum Yum - Chocolate Cake (Milk Ma);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;mastercard;5048374973056140;12.96;3;14.59
11/12/2021 09:47;Hommade - Imli Sauce (Saunth) (Dabur);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;americanexpress;374288167557478;8.85;3;10.19
11/12/2021 11:06;1-2-3 Noodles - Chicken Flavour (Wai Wai);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374283847720034;19.29;2;21.19
11/12/2021 19:50;Toothbrush Fighter - Soft (Pepsodent);Beauty & Hygiene;5283745;Luis;Torres;González;;372301382541813;0.97;1;1.59
11/12/2021 20:59;Namkeen - Lite Chiwda (Haldirams );Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283706971090;1.11;1;1.69
11/12/2021 21:59;Cookies - Butter (Unibic);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108754656332560;10.51;1;11.59
12/12/2021 00:45;Powder - Tamarind Rice (Annapoorna);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5108759995801330;16.64;1;18.09
12/12/2021 05:05;Rusk - Original (Elite);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041599006641200;0.92;3;1.59
12/12/2021 05:15;Celery (Fresho);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;americanexpress;374283485846802;8.86;2;10.19
12/12/2021 06:53;Curry Leaves - Organically Grown (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;americanexpress;374283872210570;16.56;2;18.09
12/12/2021 12:35;Naan Chips - Chatpata Pudina (Wingreens Farms);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048379041506070;13.26;2;14.69
12/12/2021 12:36;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041591493817210;18.67;1;20.59
12/12/2021 13:50;Juice - Mango Refresh (Maaza);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041593455381800;17.89;4;19.39
12/12/2021 15:04;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041599997798;18.67;1;20.59
12/12/2021 16:54;Ready Masala - Mumbai Pav Bhaji (Kohinoor);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041598868982;18.19;3;19.89
12/12/2021 17:59;Sugarcane - Diced (Fresho);Cleaning & Household;4792351;Laura;Fernández;López;mastercard;5108752853439690;8.88;3;10.19
12/12/2021 23:07;Chewy Candy Stick - Mint Flavour (Mentos);Snacks & Branded Foods;5390843;Pedro;Ramírez;Hernández;mastercard;5048376494801810;1.49;3;1.69
13/12/2021 01:34;Grapes - Bangalore Blue with Seed (Fresho);Beverages;5283745;Luis;Torres;González;visa;4041593900939;17.58;1;18.79
13/12/2021 01:45;Milk Cake (Britannia);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;mastercard;5048377136290690;18.02;1;19.69
13/12/2021 07:21;Surabhi Dhoop - Natural Perfume (Gou Ganga);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041593276982730;16.37;2;17.99
13/12/2021 11:34;Super Shine Soft Bristle Toothbrush (Colgate);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041590989240;7.06;4;8.19
13/12/2021 11:50;Soya Chunks (Nutrela);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;americanexpress;374288351706782;15.79;2;17.59
13/12/2021 12:01;Radish - Organically Grown (Fresho);Fruits & Vegetables;5620938;Diego;Herrera;Romero;mastercard;5108758104448080;2.92;3;4.09
13/12/2021 12:56;Chow Chow (Fresho);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5048371261154720;3.73;5;4.79
13/12/2021 16:24;Watermelon Drink (Ala Fresh);Gourmet & World Food;5839204;Fernando;Reyes;Rojas;mastercard;5048372565577870;15.78;1;17.59
13/12/2021 16:43;Surabhi Dhoop - Natural Perfume (Gou Ganga);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;mastercard;5108753793945670;16.37;1;17.99
13/12/2021 17:39;Masala - Chilly Gobi (Annapoorna);Foodgrains, Oil & Masala;5283745;Luis;Torres;González;mastercard;5048372286455700;3.97;1;4.89
13/12/2021 22:29;Ash Gourd - Cut (Fresho);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374283274887066;3.18;1;4.39
13/12/2021 23:25;Vermicelli (Anil);Cleaning & Household;5839204;Fernando;Reyes;Rojas;;3556369223574510;17.36;4;18.39
14/12/2021 00:34;Tapioca - Organically Grown (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048371806770880;4.83;1;5.19
14/12/2021 02:07;Treat Stars - Creme & Milk Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041593828841;5.05;2;5.69
14/12/2021 04:34;Kitkat 2 Fingers (Nestle );Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374288434079033;5.21;1;5.99
14/12/2021 05:50;Apple Drink (Ala Fresh);Gourmet & World Food;4649382;Sofía;Delgado;Muños;mastercard;5108755935250380;14.46;1;15.59
14/12/2021 07:58;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374288739432275;18.67;3;20.59
14/12/2021 10:32;Water Plus (Tata );Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5048371071131910;2.04;1;2.59
14/12/2021 10:39;Instant Popcorn - Chilly Surprise (ACT II);Snacks & Branded Foods;5283745;Luis;Torres;González;visa;4041596054775;4.06;3;4.89
14/12/2021 12:06;Gems - Sugar Coated Chocolate (Cadbury);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;visa;4041593056192560;15.64;2;17.49
14/12/2021 16:56;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048377449298870;6.76;2;7.99
14/12/2021 19:06;Veggie Stix - Chilly Chataka (Too Yumm!);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283341708063;18.82;3;20.79
14/12/2021 20:26;Haldi Milk (mother dairy);Cleaning & Household;4649382;Sofía;Delgado;Muños;visa;4041599187945;10.65;1;11.59
14/12/2021 20:54;Ginger (Fresho);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041597704287;18.11;2;19.79
14/12/2021 21:12;Paneer Masala (bb Royal);Foodgrains, Oil & Masala;5620938;Diego;Herrera;Romero;americanexpress;374283964052054;14.31;2;15.19
14/12/2021 21:33;Synthetic Food Colour Preparation Kesar Yellow (999);Cleaning & Household;5892340;AndrÃ©s;García;Cruz;visa;4041595941527;9.83;3;11.29
14/12/2021 23:52;Brinjal - Varikatri, Organically Grown (Fresho);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048379526167500;13.91;1;14.89
15/12/2021 01:28;Hapima Crispy Fry Mix (Ajinomoto);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;visa;4041599014982;16.57;1;18.09
15/12/2021 02:16;White Chocolate Bar (Nestle );Snacks & Branded Foods;5283745;Luis;Torres;González;mastercard;5048376852141230;10.61;4;11.59
15/12/2021 07:40;Juice - Pink Guava (B Natural);Beverages;4792351;Laura;Fernández;López;visa;4041590092417050;16;1;17.79
15/12/2021 07:49;Secret Veg Manchurian Masala (Chings);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041590604223220;2.82;2;3.99
15/12/2021 07:52;Gold Caramel Candy Stick (ALPENLIEBE);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108751080912280;8.17;1;8.89
15/12/2021 09:01;Glare Mech Pencil (Nataraj);Cleaning & Household;4792351;Laura;Fernández;López;visa;4041599381313850;10.88;1;11.59
15/12/2021 15:58;Permanent Marker Pen - Blue (Camlin);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;visa;4041593143620660;2.81;3;3.99
15/12/2021 16:11;Namkeen - Khatta Mitha (Crax);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5048376938543640;9.86;4;11.29
15/12/2021 17:33;Glucose - Liquid (Ask Foods);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041594127485390;2.8;3;3.89
15/12/2021 17:40;Ready Masala - Mumbai Pav Bhaji (Kohinoor);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;americanexpress;374288025733170;18.19;2;19.89
15/12/2021 20:26;"	serum	 (Livon)";Fruits & Vegetables;5283745;Luis;Torres;González;visa;4041599338626600;19.02;1;20.99
15/12/2021 20:48;Chocos - Magic Hearts (Kelloggs);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374288182296292;0.09;3;1.09
15/12/2021 22:40;Namkeen - Moong Dal (Crax);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041596217368620;16.25;4;17.99
16/12/2021 00:09;Ash Gourd - Cut (Fresho);Cleaning & Household;5283745;Luis;Torres;González;visa;4041591498043;3.18;2;4.39
16/12/2021 00:58;Toned Milk (Nandini);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;visa;4041591607729730;12.25;1;13.89
16/12/2021 04:57;Celery (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288392540554;5.54;5;6.59
16/12/2021 05:10;Capsicum - Green, Organically Grown (Fresho);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374283834710329;17.54;2;18.69
16/12/2021 10:57;Tapioca - Organically Grown (Fresho);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374288063745391;8.44;2;9.49
16/12/2021 11:26;Birthday Candle - No. 5 (B Vishal);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041597703185020;7.88;2;8.39
16/12/2021 12:47;Tasty Twist Mumbai Chowpatty Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;5038271;Paula;Rojas;Estrada;mastercard;5048375856972350;5.37;2;6.29
16/12/2021 14:32;Strong Garlic Instant Noodles (A&M);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;americanexpress;374283639807940;9.35;2;10.89
16/12/2021 15:08;Choco Deck - French Dessert Inspired Layered Bar (Fabelle);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041592230429;4.66;1;4.99
16/12/2021 16:09;Instant Creamy Cup-a-Soup - Spinach (Keya);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;americanexpress;374288515275245;17.82;2;19.29
16/12/2021 18:12;White Xylitol Sugarfree Spearmint Flavour Chewing Gum - Fliptop (Happydent );Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288906465561;13.48;2;14.79
16/12/2021 20:23;Ready Masala - Jammu Rajma (Kohinoor);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;visa;4041592653760;1.43;2;1.69
16/12/2021 21:10;Chilli - Green, Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;americanexpress;374283138479654;5.05;2;5.69
17/12/2021 00:50;Masala Oats - Chinese (Saffola);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048376360676130;12.35;3;13.99
17/12/2021 00:59;Birthday Candle - No. 5 (B Vishal);Fruits & Vegetables;5038271;Paula;Rojas;Estrada;americanexpress;374288911635836;7.88;1;8.39
17/12/2021 02:01;Organic - Mustard/Sasive/Rai Yellow (bb Royal);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374283262627045;12.45;2;14.09
17/12/2021 02:50;Ragi Bites - Cra-azy Cheese (Soulfull);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288287725815;1.46;2;1.69
17/12/2021 06:26;Coccinia - Julienne (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5108750189333760;5.75;4;6.89
17/12/2021 06:44;Yum Yum - Chocolate Cake (Milk Ma);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;americanexpress;374283273270603;12.96;1;14.59
17/12/2021 08:05;Yum Yum - Chocolate Cake (Milk Ma);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;visa;4041596391954590;12.96;4;14.59
17/12/2021 09:51;Packaged Drinking Water (Bindu);Gourmet & World Food;4958723;Gabriela;Morales;Paredes;visa;4041594771224940;6.65;2;7.99
17/12/2021 14:06;Gojju Magic Masala Powder (MTR);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041591070842;15.81;1;17.59
17/12/2021 15:56;Candy - Kusari (Balaji foods);Gourmet & World Food;4958723;Gabriela;Morales;Paredes;mastercard;5108752506245500;13.67;3;14.89
17/12/2021 17:35;Leeks (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041598866838;2.39;5;3.29
17/12/2021 18:52;Sambar Masala (bb Royal);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108751783539070;5.95;1;7.19
18/12/2021 00:34;Mechanical Pencil - Da Vinci Ii, 0.7mm (Classmate);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108753035312620;7.13;1;8.19
18/12/2021 02:02;Masala Oats - Pongal Surprise (Saffola);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108759976495810;4.58;4;4.99
18/12/2021 02:35;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;americanexpress;374288704300424;1.98;2;2.49
18/12/2021 06:16;Chalk Strong - For Cockroaches (Krazy Lines);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283679650788;17.52;5;18.69
18/12/2021 10:51;Chocolate Bar - Bar One, Charge (Nestle );Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048379027985030;19.62;1;21.39
18/12/2021 13:21;Colocasia - Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041593156856150;6.58;1;7.89
18/12/2021 15:12;Kool - Elaichi (Amul);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;mastercard;5108758866838870;0.51;2;1.49
18/12/2021 18:48;Mustard/Sasive/Rai - Small (bb Popular);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041593493884550;16.08;1;17.89
18/12/2021 20:29;Scrub Pad (Scotch brite);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;mastercard;5108757880996070;5;6;5.59
18/12/2021 22:36;Toothbrush - Junior (Patanjali);Fruits & Vegetables;5283745;Luis;Torres;González;americanexpress;374288262568180;2.08;3;2.69
18/12/2021 23:58;Sweet Potato - Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288249601237;11.99;5;13.49
19/12/2021 00:37;Bottle Gourd - Organically Grown (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;mastercard;5048376631842100;8.65;1;9.79
19/12/2021 02:21;Tru Apple (Amul);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;mastercard;5048374340835650;5.57;1;6.69
19/12/2021 03:35;Ash Gourd - Cut (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374283205018013;10.86;2;11.59
19/12/2021 03:39;Instant Noodle - Special Chicken Flavour (Indomie);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288072629263;2.55;2;3.59
19/12/2021 04:13;Tasty Twist Mumbai Chowpatty Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288683092653;5.37;2;6.29
19/12/2021 05:38;Sugarcane (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374283009023805;11.74;2;13.09
19/12/2021 06:20;Triple Clean Toothbrush - Medium (Pepsodent);Beauty & Hygiene;4983721;Ana María;Castillo;Jimenez;visa;4041598449279470;13.27;1;14.69
19/12/2021 08:48;Paste - Ginger Garlic (Eastern);Cleaning & Household;4649382;Sofía;Delgado;Muños;americanexpress;374283315463257;10.3;4;11.49
19/12/2021 10:36;Potato Chips - Simple Classic Salted (Lays);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;;30520056069082;6.62;2;7.89
19/12/2021 11:11;Chocolate Bar - Bar One, Charge (Nestle );Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5108752772432610;19.62;1;21.39
19/12/2021 12:04;Instant Noodle - Special Chicken Flavour (Indomie);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283398479097;2.55;2;3.59
19/12/2021 13:46;Iodized (Tata Salt);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048375565090490;6.39;2;7.69
19/12/2021 21:21;Strong Garlic Instant Noodles (A&M);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5048370633881770;9.35;1;10.89
20/12/2021 02:23;Skin Lightening Shiner Bleach With Diamond Dust (Olivia);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5048377615539200;5.38;4;6.29
20/12/2021 03:03;Namak (Patanjali);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288100530954;14.84;1;16.29
